studentid,comp_name,position,salary
3242c747a0aa8e4a3828eda52b36ad58,I steel thai co., ltd.,จบวิทยาศาสตร์การประมง,18000
44952f08aced5fe6fab32f1b8f9725d8,Skylight pictures Co.,Ltd,ไม่ทราบว่าศิลปินทำงานประจำที่ไหน,11000
3ea7d4930992ee2dbc9cf5d10e3b5dbf,การรถไฟแห่งประเทศไทย,สอบเข้าบรรจุ,16830
d87b1fc547df2707fe9ca5581f0f88ea,บริษัท อาซาฮี อินเทค (ไทยแลนด์) จำกัด,คนละส่วนงานที่จบมา,22000
75976534cd94d34c10487b0a33cc68d0,เอส.ที.เคมีธุรกิจ จำกัด,ได้แต่นำทักษะการวิเคราะห์มาประยุกต์ใช้,18,000
7100710d04866f02a8783935ea0a3dc0,,ไม่ตรงสายที่เรียน,25000
55cb320f50f5c0fac5376f275c7f0030,บริษัท อาซาฮี อินเทค (ไทยแลนด์) จำกัด,ชอบงานที่เป็นระบบติดตั้ง,22000
c4febce80e1be73e29fc1e9c63466a82,,ไม่ตรง,40000
96560f8ae9015727d2a867a5adfdd28b,แฟร์เมดดิซีน,ไม่ได้ใช้ความรู้ด้านเชื้อ,17000
62c204526bcb44243a2a93c5e48f8182,Sony device technology,-,
d671c51fc0a6bf0d644668d7d599e68a,สำนักงานชลประทานที่ 17,ไม่ตรงเล็กน้อย,21000
11111217ce08eabae927c7a2f825acb5,IME Revolution,ใกล้เคียงอยู่,
97eeea898595607b4b2870023cc6675d,บริษัท วี.พี.ซี. กรุ๊ป จำกัด,ได้ใช้ความรู้จากการศึกษาแค่ในบางส่วน ร่วมกับการทำง,20000
e92df9e16397ae83ef177def2c1fb5bd,โตโยต้า ทูโช่ เด็นโซ่ อิเล็คทรอนิคส์,Software engineer,24000
466717672125dd52b57e4dc1a94703d3,ไวต้าเมเกอร์ ,ทำสายงานเครื่องสำอางค์,15000
46317a2511153909ad000c624b67b35d,,มาทำงานบริหารแต่จบจุลชีวะ,15,000
d299fc7ba997229329b6d119d1c1af7f,องค์การบริหารส่วนตำบลทุ่งควายกิน,จบเคมีสิ่งแวดล้อม ทำงานประชาสัมพันธ์ของหน่วยงานรัฐ,10,000
09c42274331eefd5af3f04c9327a45fe,บริษัท ไซแมท เทคโนโลยี จำกัด (มหาชน),IT Helpdesk Support,19,000
6588847ea1cce0bf2e7cc56065e35cea,Arcelik Hitachi Home Appliances (Thailand) Ltd.,แต่มาเรียนรู้ระบบงานใหม่หมด ที่ได้เปรียบคือพูดภาษา,17350
3a9bc091d7be342b4636d9700924de2d,โกลด์ไฟน์ แมนูแฟคเจอเรอส์ จำกัด (มหาชน),การผลิตเครื่องประดับ,15000
90cff5a5a7ded307b25588cd36c89e5b,,ค้าขาย,16000
3c423c0aeb710eb5a10dd9b1bd7bd011,เครือเจริญโภคภัณฑ์,การจัดการและบริหาร,42,000
06502336f1c11338a7f1f3424c72926e,MK restaurants,จบนิเทศศาสตร์,20,000
66c81cd23bd28786c5d1a9d67fcdd53d,,ธุรกิจส่วนตัว,40000
142567fa3daafef1a917c715cf6b0459,บริษัท ภูตะวัน เฮิร์บ แอนด์ คอสเมติค จำกัด,อยู่ฝ่ายการตลาดออนไลน์,16000
797c5c7dcf1a627dc2895741e0facd8f,Double P,IT,35000
b9b5b96bf2cba3c8fc5c3c387080b13f,,ค้าขาย,10000
bad2c2cacb02a63ca2cc69d868b97c9a,Salmon enterprise ,เปลี่ยนงาน,13000
0843432ef0c7740f075086f92db67293,TOKIN Electronics (Thailand) Co.,Ltd.,โรงงานสายอิเล็กทรอนิกส์,25000
fda19b60bcc46ac17deac452c1463496,AP CARGO LOGISTICS CO.,LTD.,เพราะเป็นงานเกี่ยวกับโลจิสติกส์,14,000
d65aee25f70e053e7d570a8d6abe292b,,RPA Developer,
2e45c4394b6a95a938d31504ac854206,บริษัท ทู แมน ทรี จำกัด,ได้ทำทุกหน้าที่,16000
93eb998b71ab78103e1cf021e36109e1,QMB,วิศวกร,24000
48156cd77514ee2e21e03b4691aa1714,Kubota Research & Development Asia,งานสายวิจัยและพัฒนา,25260
3adb8dc4e2ac4392048f028bf4ba97de,Prompt Technical Services Ltd.,อยูในอุตสหกกรมเดียวกัน,20000
fe07269ae5dc9111beb962aae7ebd80a,บริษัท ฟิวชั่น ซอฟต์ จำกัด,บางวิชาไม่ได้ใช้,
853c0f002843a4ea95a33a791df1d13e,ctc global (thailand) Ltd.,งานเกี่ยวกับเว็บไซต์,17000
9a796f5ec5e3d767057745a10aa840df,,ธุรกิจส่วนตัว,
0a4b7e1c674b7c245e39ddfbbdd56c36,ซินทอป อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,Logistics ,16,000
72b89587152eda8272894fbf3b8db9d1,บริษัท พัฒนาจักรกลมอเตอร์ ทรานสปอร์ต จำกัด,จบนิเทศ ทำงานโลจิสติก,12000
f60d81df8fd855cb8642d8ece83dda56,Jones Lang LaSalle (Thailand) Co.,Ltd.,ต้องอาศัยความรู้ด้านการเงินและเศรษฐศาสตร์เพิ่มเติม,25000
eead9880c37c6b5bdc5a28ff331f996b,Nora Beach Resort & Spa,เพราะสายที่ทำงาน จะต้องจบบัญชี,ไม่ต้องการระบุ 
1b4a7bbd5ef183a4e00f27f8469844fb,,ทำสวน เกษตร,12,000
1df1cdb017526d72bcc2e7eb421e818d,Alstom Thailand,เรียนจบวิศวกรรมโทรคมนาคมแต่ทำงานด้านรถไฟ,33000
1adeeb6df6cf2157c4d17c775939288e,Inteltion,ที่เรียนมาเป็นสถิติวิเคราะห์ แต่ตอนนี้ทำด้านจัดการ,30000
e9dbb145ea3a6d20183bcd21a8b7c6c1,บริษัท การีนา ออนไลน์ (ประเทศไทย) จำกัด,เป็นงานด้าน Operation แต่สกิลต่างๆ สามารถนำมาประยุ,27000
9707dd60a644498cb178bed59021537b,SGS Thailand Limited,งานพูดคุยกับลูกค้า,22000
a8f58e29251d20403035eec2fb2fc4f3,บลูสโตน,ตรง 50% ไม่ตรง 50%,40000++
9a57905ae237cbcf34120c67b04e3914,BSA,Marketing ,25000
82040dbc0c49368892288f86bacce724, AAPICO Hitech Parts Company Limited,งานสาย production  น่าสนใจ,20000
82cf5cdaf588d7d7163d9b76a49e6afe,เคอรี่เอกเพรส,โลจิสติกส์,16000
e7ead1339b4e893285b8b94516c9b6f4,Transcode Company Thailand,เพราะเรียนเซรามิกส์มา,20000
8d261fb898921a7863b603b0be580470,หลักทรัพย์ฟิลลิป,จบเคมีมาทำงานด้านเศรษฐศาสตร์,15000
725a70280d6f913aee8b7a7ca3a5e402,เทรเชอร์ โปรดักส์ มาร์เก็ตติ้ง,เป็นงานฝ่ายขาย,18000
cf018506be3f80cbac3639d9a962b163,QMB,เกี่ยวกับelectronic,180000
3f07366bded0570e830a6d13bba09a89,ฐานทัพเรือกรุงเทพ,ไม่ได้ใช้ความสามารถที่ได้เรียนมา,7100
a4c0968a60ebf4a9121c1eb5c1cb87de,กรมการกงสุล,งานราชการ,15000
4434b4f807b2acd270f67b069f9101c8,,งานธุค้าปลีก,28000
1d0b77568c5c117d13afde22f956f328,ทีเจโกลล์ แอดเวอไทซิ่ง,เพราะยังไม่อยากทำงานตรงสาย,12,000
93b83d83ec51b5e614a5008248638cc3,ASE,Support sale,16000
84fbecdb78f5ecc97218628d1e62c7b8,บริษัท อีโคเทควอเตอร์ซิสเต็มส์ จำกัด  ,เป็นงานทางด้านเคมี,14000
a979851ddddfc5dfa5a9929b2f0e52e9,เขาชะเมาแนชเชอรัลฟู้ดส์ จำกัด,GA Office,15000
5113e329816f4381072f193c5d304d9e,B.K.J ADVANCED PROCESS CO.,LTD,จบวิทยาศาสตร์ ทำงานด้านวิศวกรรรม,18000
65ca1928629349fb1dd3ba9af775a07f,บิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด (มหาชน),เพราะเป็นงานด้านบริหาร,28000
704305f19d7b44ce0774fa9390f254a2,,ทำสวน  ขายออนไลน์,10000
16549c693016295708fdc4f5765a4e91,โรม อินทิเกรเต็ด ซิสเต็มส์ (ประเทศไทย) จำกัด,ดูแลเอกสาร,19000
b0e922b5eacfa21d6b44dc0e54b1ca1e,KCE Group Company Co., Ltd.,สมัครงานทำใกล้บ้านไปก่อน อะไรก็ได้ที่สามารถทำได้เพ,18000-23000(+ot)
36c21164f006a9da367e30971cb9accb,ดาต้าวัน เอเชีย (ประเทศไทย) จำกัด,ไม่ได้ใช้ภาษาญี่ปุ่น,16500
8cec8029a1adb4bdc00a68e40a316618,MD healthcare ,ไม่ได้เรียน ร่างกายมา,18,800
de327ce2ea228823b6b829016fae1f11,ไบโอแลป จำกัด,เป็นบริษัทประกอบธุรกิจประเภทการผลิตเภสัชภัณฑ์และเค,15,000
e08dedac9ad19a0571df8e711fd4e742,,ทำด้านการแพทย์แต่จบด้านเกษตร,14,000
e80a4374fb279be178539e07dfa06099,Digiserve Corporation,จบศิลปศาสตร์ภาษา แต่งานเป็นตรวจคุณภาพโฆษณา,15,000
aecc4ce48033d070d7ad4763d815501f,-,ทำร้านอาหาร,20000
c4ceef5c4a3940215714e58985c6fad0,,ฟาร์มไก่ไข่,
6110dc1af2ce52f386e1966905573ff8,บริษัท เอไอเอ จำกัด,เป็นงานขาย,15000
bd766ef12519c3bffdd829dc4d3f612a,บริษัท ยัง เอจ คอร์ปอเรชั่น จำกัด,-,23000
f4b5e4ddeac23239f03f1253074f2bab,MFEC,สาย it/ data-sci,
7d2fe4d0aea52a1eee93a10703e763b7,eatsHUB,แต่ก็ได้ใช้ที่เรียนมา,25,000
f6edd48930fa1f15700330f75af2cfff,โรงงานแคนนอล,-,
9a3d85164e72d78b40c37440d4dfac72,RVConnex,Computer,30000
66cfbb2ac05ad57e204dbf342d74ccc8,,เป็นงานขายทำกราิควิเคราะห์,
67e0efe759a3b219bcf324a1605ece08,Kubota research and development Asia,เป็น R&D ทำให้ต้องรู้หลายๆด้าน,30,000
04af385be4ba6ec1cd7435ff5de1720e,CPF IT Center,โปรแกรมเมอร์,28000
5bf9cc3be550ced64add94e78dad3520,,ฝึกทหาร,
b21f87b11af1f19fedce2f0ad49af372,asb,ตรงกับภาพยนตร์มากกว่าอนิเมชั่น,16000
8241ac10d8c724f6cabb8e5a55c79b1f,คิงส์ เซอร์วิส เซ็นเตอร์,ไม่ใช่ว่าไม่ตรงซะทีเดียว มีเกี่ยวกับแมลงและสัตว์พา,15000-18000
6da1e78de286b71fd5c6c275ab0bea55,บริษัทสกู๊ตตาร์ บียอนด์ จำกัด,จบเฟอร์นิเจอร์,25000
8f09610d8317b652a0cd84737d5b0a9f,ระยองชิปปิ้ง จำกัด,ถ้าตรงจะต้องเป็นวิศวกรด้านเสียง,19000
